Barrio_Codigo;Barrio_Nombre;Barrio_Dist_Codigo
2050108;Matías.;20501
2050201;Guacalillo;20502
2050202;Sabanalarga;20502
2050203;San Vicente.;20502
2050204;Barroeta;20502
2050205;Boca del Monte;20502
2050206;Cuajiniquil;20502
2050207;Estanquillo;20502
2050208;Pato de Agua (parte).;20502
2050301;Cajón.;20503
2050302;Callao;20503
2050303;Plancillo;20503
2050304;Plazoleta.;20503
2050401;Alto Naranjo;20504
2050402;Bajo Cacao;20504
2050403;Morazán;20504
2050404;Pato de Agua (parte);20504
2050405;Pavas;20504
2050406;Rincón.;20504
2050501;Río Grande;20505
2050502;Balsa;20505
2050503;Calle Garita;20505
2050504;Coyoles;20505
2050505;Pan de Azúcar;20505
2050506;Tornos.;20505
2050601;Alto Cima;20506
2050602;Alto López;20506
2050603;Legua;20506
2050604;San José Norte;20506
2050605;Torunes;20506
2050606;Vainilla.;20506
2050701;Rincón Rodríguez.;20507
2050801;Cerrillo;20508
2050802;Guácimos;20508
2050803;Kilómetro 51;20508
2050804;Lapas;20508
2050805;Mangos;20508
2050806;Quebradas;20508
2050807;Vuelta Herrera.;20508
2060101;Bajo Pilas;20601
2060102;Belén;20601
2060103;Caña Dura;20601
2060104;Gradas;20601
2060105;María Auxiliadora;20601
2060106;Muro;20601
2060107;Pueblo Nuevo;20601
2060108;Sacramento;20601
2060109;San Lucas (Carmen);20601
2060110;San Rafael.;20601
2060111;Candelaria;20601
2060112;Cantarrana (parte);20601
2060113;Cinco Esquinas (parte);20601
2060114;Ciprés;20601
2060115;Común;20601
2060116;Dulce Nombre.;20601
2060201;Planes.;20602
2060202;Bajo Seevers;20602
2060203;Bajos;20602
2060204;Palmas;20602
2060205;Quesera;20602
2060206;San Francisco;20602
2060207;San Miguel Oeste.;20602
2060301;Barranca;20603
2060302;Cañuela Arriba;20603
2060303;Cuesta Venada;20603
2060304;Desamparados;20603
2060305;Isla;20603
2060306;San Antonio de Barranca;20603
2060307;San Pedro;20603
2060308;Solís (parte);20603
2060309;Vuelta San Gerardo.;20603
2060401;Bajo Arrieta;20604
2060402;Bajo Valverde;20604
2060403;Bajo Zúñiga;20604
2060404;Cruce;20604
2060405;Isla Cocora;20604
2060406;Lourdes;20604
2060407;Llano Bonito;20604
2060408;Llano Bonito Sur;20604
2060409;Palmita;20604
2060410;Quebrada Honda;20604
2060411;Rincón;20604
2060412;Solís (parte);20604
2060413;Zapote.;20604
2060501;Puebla;20605
2060502;Robles;20605
2060503;Tacacal.;20605
2060601;Bajo Murciélago;20606
2060602;Cueva;20606
2060603;Guarumal;20606
2060604;Rincón Elizondo;20606
2060605;San Antonio;20606
2060606;Yoses.;20606
2060701;Pérez;20607
2060702;Hornos;20607
2060703;Llano;20607
2060704;Santa Margarita;20607
2060705;Vistas del Valle.;20607
2060801;Alto Murillo;20608
2060802;Alto Palmas;20608
2060803;Cantarrana (parte);20608
2060804;Cinco Esquinas (parte);20608
2060805;Concepción;20608
2060806;Roquillo;20608
2060807;San Roque.;20608
2070101;Santa Fe;20701
2070102;San Vicente.;20701
2070201;Cocaleca (parte);20702
2070202;Quebrada;20702
2070203;Rincón (Quebrada);20702
2070204;Rincón de Zaragoza;20702
2070205;Vargas;20702
2070206;Vásquez.;20702
2070301;Bajo Cabra;20703
2070302;Barreal;20703
2070303;Tres Marías;20703
2070304;Valle;20703
2070305;Victoria.;20703
2070306;Calle Ramírez.;20703
2070401;Pinos (parte).;20704
2070501;Pinos (parte).;20705
2070601;Calle Roble;20706
2070602;Cocaleca (parte);20706
2070603;Peraza;20706
2070604;Rincón de Salas.;20706
2070701;Amistad.;20707
2080101;Santa Cecilia (Bajo Piedras);20801
2080102;Rastro.;20801
2080103;Cerro;20801
2080104;Chilamate;20801
2080105;Hilda;20801
2080106;Sitio (parte);20801
2080107;Zamora.;20801
2080201;Altura (parte);20802
2080202;Corazón de Jesús;20802
2080203;Guapinol;20802
2080204;Mastate;20802
2080205;San Juan Norte;20802
2080206;Tablones (parte).;20802
2080301;Bajo Zamora;20803
2080302;Churuca;20803
2080303;Guatuza;20803
2080304;Monte;20803
2080305;Potrero Chiquito;20803
2080306;Santa Rosa;20803
2080307;Sitio (parte);20803
2080308;Solís;20803
2080309;Tablones (parte);20803
2080310;Volcán.;20803
2080401;Bajo Barahona;20804
2080402;Cuatro Esquinas;20804
2080403;Santísima Trinidad.;20804
2080404;Carrillos Alto;20804
2080405;Senda;20804
2080406;Sonora.;20804
2080501;Altura (parte);20805
2080502;Bajos del Tigre.;20805
2090101;Aguacate;20901
2090102;Arboleda;20901
2090103;Carmen;20901
2090104;Cortezal;20901
2090105;Cuatro Esquinas Norte;20901
2090106;Jesús;20901
2090107;Kilómetro;20901
2090108;López;20901
2090109;Miraflores;20901
2090110;Rastro Viejo;20901
2090111;San Rafael;20901
2090112;San Vicente;20901
2090113;Tres Marías;20901
2090114;Villa los Reyes.;20901
2090115;Alto Vindas;20901
2090116;Esperanza;20901
2090117;Tigre.;20901
2090201;Cuatro Esquinas Este;20902
2090202;Piedra Azul.;20902
2090203;Guayabal.;20902
2090301;Marichal;20903
2090302;Concepción;20903
2090303;Dantas.;20903
2090401;Corazón de María.;20904
2090402;Bajos del Coyote;20904
2090403;Cebadilla;20904
2090404;Guápiles;20904
2090405;Limonal;20904
2090406;Mangos;20904
2090407;Mollejones;20904
2090408;Piedras de Fuego;20904
2090409;Pozón;20904
2090410;San Jerónimo;20904
2090411;Santa Rita.;20904
2090501;Angostura Matamoros;20905
2090502;Cascajal;20905
2090503;Cuesta Pitahaya;20905
2090504;Guácimo;20905
2090505;Hidalgo;20905
2090506;Kilómetro 81;20905
2090507;Machuca;20905
2090508;Matamoros;20905
2090509;Túnel;20905
2090510;Uvita;20905
2090511;Zapote.;20905
2100101;Alto Cruz;21001
2100102;Ana Mercedes;21001
2100103;Ángeles;21001
2100104;Arco Iris;21001
2100105;Bajo Los Arce;21001
2100106;Bajo Lourdes;21001
2100107;Baltazar Quesada;21001
2100108;Bellavista;21001
2100109;Carmen;21001
2100110;Casilda Matamoros;21001
2100111;Cementerio;21001
2100112;Coocique;21001
2100113;Colina 1;21001
2100114;Colina 2;21001
2100115;Corazón de Jesús;21001
2100116;Corobicí;21001
2100117;Don Victorino;21001
2100118;El Campo;21001
2100119;Gamonales;21001
2100120;Guadalupe;21001
2100121;La Cruz;21001
2100122;La Leila;21001
2100123;La Margarita;21001
2100124;La Roca;21001
2100125;La Torre;21001
2100126;Los Abuelos;21001
2100127;Lomas del Norte;21001
2100128;Lutz;21001
2100129;Meco;21001
2100130;Mercedes;21001
2100131;Peje;21001
2100132;San Antonio;21001
2100133;San Gerardo;21001
2100134;San Martín;21001
2100135;San Pablo;21001
2100136;San Roque;21001
2100137;Santa Fe;21001
2100138;Selva Verde;21001
2100139;Unión;21001
2100140;Villarreal.;21001
2100141;Abundancia;21001
2100142;Brumas;21001
2100143;Calle Guerrero;21001
2100144;San Ramón (Cariblanca);21001
2100145;Cedral Norte;21001
2100146;Cedral Sur;21001
2100147;Colón;21001
2100148;Dulce Nombre;21001
2100149;Leones;21001
2100150;Lindavista;21001
2100151;Manzanos;21001
2100152;Montañitas;21001
2100153;Palmas;21001
2100154;Porvenir;21001
2100155;San Juan (Quebrada Palo);21001
2100156;Ronrón Abajo;21001
2100157;Ronrón Arriba;21001
2100158;San Isidro;21001
2100159;San José de la Montaña;21001
2100160;San Luis;21001
2100161;San Rafael;21001
2100162;San Vicente;21001
2100163;Sucre;21001
2100164;Tesalia.;21001
2100201;Alto Gloria;21002
2100202;Aquilea (San Francisco);21002
2100203;Bonanza;21002
2100204;Caimitos;21002
2100205;Chaparral;21002
2100206;Cuestillas;21002
2100207;Jabillos (parte);21002
2100208;Molino;21002
2100209;Muelle de San Carlos;21002
2100210;Pejeviejo;21002
2100211;Pénjamo;21002
2100212;Platanar;21002
2100213;Puente Casa;21002
2100214;Puerto Escondido;21002
2100215;Quebrada Azul;21002
2100216;San Juan;21002
2100217;San Luis;21002
2100218;San Rafael;21002
2100219;Santa Clara;21002
2100220;Santa María;21002
2100221;Santa Rita;21002
2100222;Sapera;21002
2100223;Ulima;21002
2100224;Vega;21002
2100225;Vieja.;21002
2100301;Culebra;21003
2100302;Quina (parte);21003
2100303;San Antonio;21003
2100304;San Bosco.;21003
2100401;Latino;21004
2100402;Manantial;21004
2100403;Montecristo;21004
2100404;Nazareth;21004
2100405;San Bosco;21004
2100406;San Gerardo Viento Fresco;21004
2100407;Vistas de la Llanura.;21004
2100408;Altamira;21004
2100409;Alto Jiménez (Montecristo);21004
2100410;Bijagual;21004
2100411;Boca los Chiles;21004
2100412;Cantarrana (Santa Fe);21004
2100413;Coopesanjuan;21004
2100414;Caño Negro;21004
2100415;Cerrito;21004
2100416;Cerro Cortés;21004
2100417;Concepción;21004
2100418;Chiles;21004
2100419;Danta;21004
2100420;Delicias;21004
2100421;Faroles;21004
2100422;Gloria;21004
2100423;Guabo;21004
2100424;Llanos de Altamirita;21004
2100425;Pitalito Norte (Esquipulas);21004
2100426;Pitalito;21004
2100427;San José;21004
2100428;Valle Hermoso;21004
2100429;Vasconia;21004
2100430;Vuelta de Kooper.;21004
2100501;Carmen;21005
2100502;Corazón de Jesús;21005
2100503;El Ceibo;21005
2100504;Jardín;21005
2100505;La Gloria.;21005
2100506;Alpes;21005
2100507;Brisas;21005
2100508;Buenos Aires;21005
2100509;Guayabo;21005
2100510;Latas;21005
2100511;Marsella;21005
2100512;Mesén;21005
2100513;Nazareth;21005
2100514;Negritos;21005
2100515;Paraíso;21005
2100516;Pueblo Viejo;21005
2100517;San Cayetano;21005
2100518;San Martín;21005
2100519;Unión.;21005
2100601;Bosque;21006
2100602;Comarca;21006
2100603;San Cristóbal.;21006
2100604;Ángeles;21006
2100605;Boca Sahíno;21006
2100606;Boca Tapada;21006
2100607;Boca Tres Amigos;21006
2100608;Cabra;21006
2100609;Canacas;21006
2100610;Caño Chu;21006
2100611;Cerro Blanco (San Marcos);21006
2100612;Cuatro Esquinas;21006
2100613;Chaparrón;21006
2100614;Chirivico (Coopeisabel);21006
2100615;Encanto;21006
2100616;Fama (Carmen);21006
2100617;Flor;21006
2100618;I Griega;21006
2100619;Josefina;21006
2100620;Legua;21006
2100621;Ojoche;21006
2100622;Ojochito;21006
2100623;Palmar;21006
2100624;Pegón;21006
2100625;Piedra Alegre;21006
2100626;Puerto Escondido;21006
2100627;Quebrada Grande;21006
2100628;Sahíno;21006
2100629;San Luis;21006
2100630;Santa Elena;21006
2100631;Tigre;21006
2100632;Trinchera;21006
2100633;Vegas;21006
2100634;Veracrúz;21006
2100635;Vuelta Bolsón (parte);21006
2100636;Vuelta Tablón;21006
2100637;Yucatán.;21006
2100701;Agua Azul;21007
2100702;Alamo;21007
2100703;Ángeles;21007
2100704;Burío;21007
2100705;Castillo (parte);21007
2100706;Guaria;21007
2100707;El Campo (Guayabal);21007
2100708;Jilguero;21007
2100709;Llano Verde;21007
2100710;Orquídeas;21007
2100711;Palma;21007
2100712;Perla;21007
2100713;San Isidro;21007
2100714;San Jorge;21007
2100715;Santa Eduviges;21007
2100716;Sonafluca;21007
2100717;Tanque;21007
2100718;Tres Esquinas;21007
2100719;Zeta Trece.;21007
2100801;Ángeles;21008
2100802;Palmas.;21008
2100803;Cerritos;21008
2100804;Esperanza;21008
2100805;Futuro;21008
2100806;Jabillos (parte);21008
2100807;Lucha;21008
2100808;San Gerardo;21008
2100809;San Isidro;21008
2100810;San José;21008
2100811;San Miguel;21008
2100812;San Pedro;21008
2100813;San Rafael.;21008
2100901;Altura;21009
2100902;Calle Damas;21009
2100903;Corea (Concepción);21009
2100904;Corte;21009
2100905;Loma;21009
2100906;Lourdes;21009
2100907;Marina;21009
2100908;Marinita;21009
2100909;San Rafael;21009
2100910;San Rafael Sur;21009
2100911;Santa Rosa;21009
2100912;Surtubal;21009
2100913;Unión;21009
2100914;Vacablanca (San Francisco);21009
2100915;Villa María.;21009
2101001;Altamirita;21010
2101002;Alto Blanca Lucía;21010
2101003;Burío;21010
2101004;Cacao;21010
2101005;Delicias;21010
2101006;Esperanza;21010
2101007;Jicarito;21010
2101008;Lindavista;21010
2101009;Poma (parte);21010
2101010;Puerto Seco;21010
2101011;San Isidro;21010
2101012;Santa Eulalia (parte);21010
2101013;Santa Lucía;21010
2101014;Tigra.;21010
2101101;Almendros;21011
2101102;Bellavista;21011
2101103;Betania;21011
2101104;Boca de San Carlos;21011
2101105;Boca Providencia (parte);21011
2101106;Cabeceras de Aguas Zarquitas;21011
2101107;Carmen;21011
2101108;Cascada;21011
2101109;Castelmare;21011
2101110;Cocobolo;21011
2101111;Coopevega;21011
2101112;Corazón de Jesús;21011
2101113;Crucitas;21011
2101114;Chamorrito;21011
2101115;Chamorro;21011
2101116;Chorreras;21011
2101117;Hebrón;21011
2101118;Isla del Cura;21011
2101119;Isla Pobres;21011
2101120;Isla Sábalo;21011
2101121;Jardín;21011
2101122;Kopper;21011
2101123;La Cajeta;21011
2101124;Laurel Galán;21011
2101125;Limoncito;21011
2101126;Moravia;21011
2101127;Patastillo;21011
2101128;Pueblo Nuevo;21011
2101129;Recreo;21011
2101130;Río Tico;21011
2101131;Roble;21011
2101132;San Antonio;21011
2101133;San Fernando;21011
2101134;San Francisco;21011
2101135;San Joaquín;21011
2101136;San Jorge;21011
2101137;San José;21011
2101138;San Marcos;21011
2101139;Santa Rita;21011
2101140;Santa Teresa;21011
2101141;San Vito;21011
2101142;Tabla Grande (San Pedro);21011
2101143;Terrón Colorado (parte);21011
2101144;Ventanas;21011
2101145;Vuelta Bolsón (parte);21011
2101146;Vuelta Millonarios;21011
2101147;Vuelta Ruedas.;21011
2101201;Pericos.;21012
2101202;Bajillo;21012
2101203;Caño Ciego;21012
2101204;Cedros;21012
2101205;Chambacú;21012
2101206;Delicias;21012
2101207;La Unión;21012
2101208;Maquencal;21012
2101209;Mirador;21012
2101210;Montelimar;21012
2101211;Monterrey;21012
2101212;Orquídea;21012
2101213;Pataste Arriba;21012
2101214;Sabalito;21012
2101215;San Andrés;21012
2101216;San Antonio;21012
2101217;San Cristóbal;21012
2101218;San Miguel;21012
2101219;Santa Eulalia (parte);21012
2101220;Santa Marta.;21012
2101301;Fátima;21013
2101302;Parajeles;21013
2101303;Tres Perlas;21013
2101304;Valle Hermoso.;21013
2101305;Acapulco;21013
2101306;Aldea;21013
2101307;Ángeles;21013
2101308;Azucena;21013
2101309;Banderas;21013
2101310;Boca Providencia (parte);21013
2101311;Brisas;21013
2101312;Buenavista;21013
2101313;Buenos Aires;21013
2101314;Carrizal;21013
2101315;Ceiba;21013
2101316;Conchito;21013
2101317;Concho;21013
2101318;Cuatro Esquinas;21013
2101319;Esterito;21013
2101320;Estero;21013
2101321;Estrella;21013
2101322;Guaria;21013
2101323;Jazmín;21013
2101324;Jocote;21013
2101325;Juanilama;21013
2101326;Luisa;21013
2101327;Llano Verde;21013
2101328;Morazán;21013
2101329;Nieves;21013
2101330;Paraíso;21013
2101331;Paso Real;21013
2101332;Plomo;21013
2101333;Pocosol;21013
2101334;Providencia (San Luis);21013
2101335;Pueblo Nuevo;21013
2101336;Pueblo Santo;21013
2101337;Rancho Quemado;21013
2101338;Rubí;21013
2101339;San Alejo;21013
2101340;San Bosco;21013
2101341;San Cristobal;21013
2101342;San Diego;21013
2101343;San Gerardo;21013
2101344;San Isidro;21013
2101345;San Martín;21013
2101346;San Rafael;21013
2101347;Santa Cecilia;21013
2101348;Santa Esperanza;21013
2101349;Santa María;21013
2101350;Terrón Colorado (parte);21013
2101351;Tiricias;21013
2101352;Tres y Tres.;21013
2110101;Cantarranas;21101
2110102;Santa Teresita.;21101
2110201;Peña.;21102
2110401;Anateri;21104
2110402;Bellavista;21104
2110403;Morelos.;21104
2110501;Picada.;21105
2110601;Quina (parte);21106
2110602;San Juan de Lajas;21106
2110603;Santa Elena.;21106
2110701;Ángeles;21107
2110702;Brisa;21107
2110703;Legua.;21107
2120101;Ángeles;21201
2120102;Bajo Raimundo;21201
2120103;Canto;21201
2120104;Eva;21201
2120105;Luisa;21201
2120106;San Rafael (Rincón Colorado);21201
2120107;Sahinal.;21201
2120201;Bajo Trapiche;21202
2120202;Ranera.;21202
2120201;Alto Castro;21202
2120202;Coopeoctava;21202
2120203;Ratoncillal;21202
2120204;Rincón de Alpízar;21202
2120205;Rincón de Ulate;21202
2120206;San Miguel.;21202
2120301;Alto Palomo.;21203
2120401;Castro;21204
2120402;Concha;21204
2120403;Pueblo Seco;21204
2120404;Talolinga;21204
2120405;Trojas.;21204
2120501;Bambú;21205
2120502;Sabanilla.;21205
2130101;Don Chu;21301
2130102;La Unión;21301
2130103;Las Palmas;21301
2130104;Venecia.;21301
2130105;Ángeles (parte);21301
2130106;Carmen;21301
2130107;Colonia Puntarenas;21301
2130108;Corteza;21301
2130109;Fósforo;21301
2130110;Jazmines;21301
2130111;Llano Azul;21301
2130112;Maravilla;21301
2130113;Miravalles;21301
2130114;Moreno Cañas;21301
2130115;Recreo;21301
2130116;San Fernando;21301
2130117;San Luis;21301
2130118;San Martín;21301
2130119;Santa Cecilia;21301
2130120;Santa Rosa;21301
2130121;Verbena (parte).;21301
2130201;Ceiba;21302
2130202;Golfo;21302
2130203;Porras.;21302
2130204;Aguas Claras;21302
2130205;Buenos Aires;21302
2130206;Colonia Blanca;21302
2130207;Colonia Libertad;21302
2130208;Cuatro Bocas;21302
2130209;Chepa (Ángeles);21302
2130210;Guayabal;21302
2130211;Guinea;21302
2130212;La Gloria;21302
2130213;Porvenir;21302
2130214;Río Negro;21302
2130215;Tigra;21302
2130216;Torre;21302
2130217;Vuelta San Pedro.;21302
2130301;Camelias;21303
2130302;Líbano (Finanzas);21303
2130303;Nazareno.;21303
2130304;Ángeles (parte);21303
2130305;Betania;21303
2130306;Caño Blanco;21303
2130307;Cartagos Norte;21303
2130308;Cartagos Sur;21303
2130309;Copey (Santa Lucía);21303
2130310;Delirio;21303
2130311;Fátima;21303
2130312;Jesús María;21303
2130313;Linda Vista;21303
2130314;Mango;21303
2130315;Papagayo;21303
2130316;Pinol;21303
2130317;Pizotillo;21303
2130318;Popoyuapa;21303
2130319;Progreso;21303
2130320;Pueblo Nuevo;21303
2130321;San Bosco;21303
2130322;San Pedro;21303
2130323;San Ramón;21303
2130324;Santa Clara Norte (parte);21303
2130325;Unión;21303
2130326;Valle;21303
2130327;Valle Bonito;21303
2130328;Victoria (parte);21303
2130329;Villahermosa;21303
2130330;Villanueva.;21303
2130401;Altamira;21304
2130402;Carlos Vargas.;21304
2130403;Ángeles;21304
2130404;Achiote;21304
2130405;Cuesta Pichardo;21304
2130406;Chorros;21304
2130407;Florecitas;21304
2130408;Flores;21304
2130409;Higuerón;21304
2130410;Jardín;21304
2130411;Macho;21304
2130412;Pata de Gallo (San Cristobal) (parte);21304
2130413;Pueblo Nuevo;21304
2130414;Reserva;21304
2130415;San Miguel;21304
2130416;Santo Domingo;21304
2130417;Zapote.;21304
2130501;Camelias;21305
2130502;La Cruz;21305
2130503;México;21305
2130504;Mocorón;21305
2130505;Pavas;21305
2130506;Perla;21305
2130507;Quebradón;21305
2130508;Santa Clara Norte (parte);21305
2130509;Santa Clara Sur;21305
2130510;Trapiche;21305
2130511;Victoria (parte).;21305
2130601;Birmania;21306
2130602;Brasilia;21306
2130603;Colonia;21306
2130604;Gavilán;21306
2130605;Jabalina;21306
2130606;Progreso;21306
2130607;San Luis.;21306
2130701;Cabanga;21307
2130702;Campo Verde;21307
2130703;Carmen;21307
2130704;Cinco Esquinas;21307
2130705;Chimurria Abajo;21307
2130706;Flores;21307
2130707;Jobo;21307
2130708;Montecristo;21307
2130709;Nazareth;21307
2130710;Quebrada Grande;21307
2130711;San Gabriel;21307
2130712;San Jorge;21307
2130713;Socorro;21307
2130714;Virgen;21307
2130715;Yolillal (San Antonio).;21307
2130801;Armenias;21308
2130802;Las Brisas;21308
2130803;Buenavista;21308
2130804;Cuatro Cruces;21308
2130805;Guacalito;21308
2130806;Milpas;21308
2130807;Miramar;21308
2130808;Pata de Gallo (San Cristóbal) (parte);21308
2130809;Rosario;21308
2130810;Verbena (parte).;21308
2140101;Loma;21401
2140102;Portón.;21401
2140103;Arco Iris;21401
2140104;Berlín;21401
2140105;Brisas;21401
2140106;Buenos Aires;21401
2140107;Cabro;21401
2140108;Cachito;21401
2140109;Caña Castilla;21401
2140110;Combate;21401
2140111;Coquital;21401
2140112;Cristo Rey;21401
2140113;Cuacas;21401
2140114;Cuatro Esquinas;21401
2140115;Delicias;21401
2140116;El Cruce;21401
2140117;Escaleras;21401
2140118;Esperanza;21401
2140119;Estrella;21401
2140120;Hernández;21401
2140121;Isla Chica;21401
2140122;Las Nubes;21401
2140123;Maramba;21401
2140124;Masaya;21401
2140125;Medio Queso;21401
2140126;Parque;21401
2140127;Playuelitas;21401
2140128;Primavera;21401
2140129;Pueblo Nuevo;21401
2140130;Punta Cortés;21401
2140131;Rampla;21401
2140132;Refugio;21401
2140133;Roble;21401
2140134;San Alejandro;21401
2140135;San Gerardo;21401
2140136;San Jerónimo;21401
2140137;San Pablo;21401
2140138;Santa Elena;21401
2140139;Santa Fe;21401
2140140;Santa Rita;21401
2140141;Santa Rosa;21401
2140142;Solanos;21401
2140143;Trocha;21401
2140144;Virgen.;21401
2140201;Aguas Negras;21402
2140202;Islas Cubas;21402
2140203;Nueva Esperanza;21402
2140204;Pilones;21402
2140205;Playuelas;21402
2140206;Porvenir;21402
2140207;San Antonio;21402
2140208;San Emilio;21402
2140209;Veracruz.;21402
2140301;Alto los Reyes;21403
2140302;Caño Ciego;21403
2140303;Cóbano;21403
2140304;Corozo;21403
2140305;Corrales;21403
2140306;Coyol;21403
2140307;Dos Aguas;21403
2140308;Gallito;21403
2140309;Gallo Pinto (parte);21403
2140310;Montealegre;21403
2140311;Nueva Lucha;21403
2140312;Pavón;21403
2140313;Quebrada Grande;21403
2140314;Sabogal;21403
2140315;San Antonio;21403
2140316;San Francisco;21403
2140317;San Isidro;21403
2140318;San José del Amparo;21403
2140319;San Macario;21403
2140320;Santa Cecilia;21403
2140321;Trinidad;21403
2140322;Vasconia.;21403
2140401;Botijo;21404
2140402;Chimurria;21404
2140403;Colonia París;21404
2140404;Coquitales;21404
2140405;Gallo Pinto (Parte);21404
2140406;Lirios;21404
2140407;Lucha;21404
2140408;Montealegre (Parte);21404
2140409;Pueblo Nuevo;21404
2140410;San Humberto;21404
2140411;San Isidro;21404
2140412;San Jorge;21404
2140413;San Rafael;21404
2140414;Terranova;21404
2140415;Tigra;21404
2140416;Zamba.;21404
2150201;Cabaña (parte);21502
2150202;Costa Ana;21502
2150203;El Cruce;21502
2150204;Guayabito;21502
2150205;Mónico;21502
2150206;Samén Abajo;21502
2150207;San José;21502
2150208;Thiales;21502
2150209;Valle del Río.;21502
2150301;Altagracia;21503
2150302;Alto Sahíno;21503
2150303;Bajo Cartagos;21503
2150304;Pato;21503
2150305;Pejibaye;21503
2150306;Pimiento;21503
2150307;Quebradón.;21503
2150401;Cabaña (parte);21504
2150402;Colonia Naranjeña;21504
2150403;El Valle;21504
2150404;Florida;21504
2150405;Las Letras;21504
2150406;La Paz;21504
2150407;La Unión;21504
2150408;Llano Bonito 1;21504
2150409;Llano Bonito 2;21504
2150410;Palmera;21504
2150411;Río Celeste;21504
2150412;Tujankir 1;21504
2150413;Tujankir 2.;21504
3010101;Ángeles;30101
3010102;Asís;30101
3010103;Brisas;30101
3010104;Calvario;30101
3010105;Cerrillos;30101
3010106;Corazón de Jesús;30101
3010107;Cortinas;30101
3010108;Cruz de Caravaca (parte);30101
3010109;Estadio;30101
3010110;Galera;30101
3010111;Hospital (parte);30101
3010112;Istarú;30101
3010113;Jesús Jiménez (parte);30101
3010114;Matamoros;30101
3010115;Montelimar;30101
3010116;Puebla;30101
3010117;Soledad;30101
3010118;Telles.;30101
3010201;Cinco Esquinas;30102
3010202;Fátima;30102
3010203;Hospital (parte);30102
3010204;Jesús Jiménez (parte);30102
3010205;Laborio;30102
3010206;Molino;30102
3010207;Murillo;30102
3010208;Palmas;30102
3010209;San Cayetano.;30102
3010301;Alpes;30103
3010302;Asilo;30103
3010303;Cruz de Caravaca (parte);30103
3010304;Diques;30103
3010305;Fontana;30103
3010306;Jora;30103
3010307;López;30103
3010308;San Blas;30103
3010309;Santa Eduvigis;30103
3010310;Santa Fe;30103
3010311;Solano;30103
3010312;Turbina.;30103
3010401;Alto de Ochomogo;30104
3010402;Caracol;30104
3010403;Cooperrosales;30104
3010404;Cruz;30104
3010405;Espinal;30104
3010406;Johnson;30104
3010407;Lima;30104
3010408;Loyola;30104
3010409;Nazareth;30104
3010410;Ochomogo;30104
3010411;Orontes;30104
3010412;Pedregal;30104
3010413;Quircot;30104
3010414;Ronda;30104
3010415;Rosas;30104
3010416;San Nicolás;30104
3010417;Violín.;30104
3010401;Alto de Ochomogo;30104
3010402;Angelina;30104
3010403;Banderilla;30104
3010404;Kerkua;30104
3010405;Molina;30104
3010406;Poroses.;30104
3010501;Cocorí;30105
3010502;Coronado;30105
3010503;Guayabal (parte);30105
3010504;Hervidero;30105
3010505;López;30105
3010506;Lourdes;30105
3010507;Padua;30105
3010508;Pitahaya.;30105
3010509;Barro Morado;30105
3010510;Cenicero;30105
3010511;Muñeco;30105
3010512;Navarrito.;30105
3010601;Américas;30106
3010602;Higuerón;30106
3010603;Joya;30106
3010604;Marías;30106
3010605;Las Palmas.;30106
3010701;Alumbre;30107
3010702;Bajo Amador;30107
3010703;Calle Valverdes;30107
3010704;Guaria;30107
3010705;Hortensia;30107
3010706;Loma Larga;30107
3010707;Llano Ángeles;30107
3010708;Palangana;30107
3010709;Rincón de Abarca;30107
3010710;Río Conejo;30107
3010711;Salitrillo;30107
3010712;San Antonio;30107
3010713;San Joaquín;30107
3010714;San Juan Norte;30107
3010715;San Juan Sur;30107
3010716;Santa Elena (parte);30107
3010717;Santa Elena Arriba.;30107
3010801;Cuesta de Piedra;30108
3010802;Misión Norte;30108
3010803;Misión Sur;30108
3010804;Ortiga;30108
3010805;Rodeo;30108
3010806;Sabanilla;30108
3010807;Sabanillas;30108
3010808;Santísima Trinidad.;30108
3010901;Caballo Blanco (parte);30109
3010902;San José.;30109
3010903;Cóncavas;30109
3010904;Navarro;30109
3010905;Perlas;30109
3010906;Río Claro.;30109
3011001;Azahar.;30110
3011002;Avance;30110
3011003;Barquero;30110
3011004;Cañada;30110
3011005;Laguna;30110
3011006;Pénjamo;30110
3011007;Rodeo.;30110
3011101;Alto Quebradilla;30111
3011102;Azahar;30111
3011103;Bermejo;30111
3011104;Cañada;30111
3011105;Copalchí;30111
3011106;Coris;30111
3011107;Garita (parte);30111
3011108;Rueda;30111
3011109;Valle Verde.;30111
3020101;Barro Hondo;30201
3020102;Cruz Roja;30201
3020103;Cucaracho;30201
3020104;Chiverre;30201
3020105;Estación;30201
3020106;Joya;30201
3020107;Pandora;30201
3020108;Piedra Grande;30201
3020109;Solares;30201
3020110;Soledad;30201
3020111;Veintiocho de Diciembre.;30201
3020112;Alto Birrisito;30201
3020113;Birrisito;30201
3020114;Chiral;30201
3020115;Luisiana;30201
3020116;Sanchirí;30201
3020117;Ujarrás;30201
3020118;Villa Isabel;30201
3020119;Rincón.;30201
3020201;Acevedo;30202
3020202;Ajenjal;30202
3020203;Arrabará;30202
3020204;Birrís (este);30202
3020205;Cúscares;30202
3020206;Flor;30202
3020207;Lapuente;30202
3020208;Mesas;30202
3020209;Mesitas;30202
3020210;Nueva Ujarrás;30202
3020211;Pedregal;30202
3020212;Piedra Azul;30202
3020213;Puente Fajardo;30202
3020214;Río Regado;30202
3020215;Talolinga;30202
3020216;Yas.;30202
3020301;Alegría;30203
